date,Account,net_pnl,pnl_std,max_adverse_excursion,total_gross_win,total_gross_loss,total_volume,trade_frequency,win_rate,avg_leverage,aggression_score,is_long_sum,is_short_sum,margin_used_sum,sentiment_score,sentiment_class,profit_factor,roe,risk_adjusted_return,avg_trade_size,pnl_efficiency,avg_loss_severity,long_short_ratio,panic_score,risk_sentiment_interaction,prev_net_pnl,prev_total_volume,prev_sentiment_score,prev_win_rate,prev_avg_leverage,target_profitable_next_day
2025-06-15 00:00:00+00:00,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,3540.3708500000002,142.32528852464628,-508.571,10148.4512,6608.08035,632241.58,456,0.07894736842105263,-0.09120279255912911,0.08333333333333333,195,261,5729025.0,50.0,Neutral,1.5357638924593282,0.0006179709200082039,24.875205852029023,1386.494692982456,0.005599712138515155,15.733524642857143,0.7471264367816092,-602.6753813751073,-4.560139627956455,98269.195073,7547409.37,44.0,0.43991416309012876,4.354072185187449,0.0
2024-10-27 00:00:00+00:00,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,51737.579418,1111.5930672864029,0.0,51737.579418,0.0,965878.98,419,0.028639618138424822,-0.3459529046476851,0.0,11,408,-8321839.97,74.0,Greed,100.0,-0.00621708415500809,46.543632684126635,2305.200429594272,0.05356528145793172,0.0,0.02696078431372549,-0.0,-25.600514943928697,,,,,,1.0
2025-02-19 00:00:00+00:00,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,341945.434741,1750.8273737464422,-3852.37259,364173.75321,22228.318469,1993872.85,939,0.3961661341853035,-35.88222691444966,0.004259850905218318,574,365,-20697415.33831511,44.0,Fear,16.383324438953085,-0.01652116600800824,195.30505398102207,2123.4002662406815,0.1714981147072643,39.20338354320988,1.5726027397260274,-797601.5672313103,-1578.817984235785,51737.579418,965878.98,74.0,0.028639618138424822,-0.3459529046476851,1.0
2025-06-15 00:00:00+00:00,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,9328.49,1716.5470108486247,-3968.95225,30553.88,21225.39,91392.5,72,0.75,-59.34915978954891,0.0,54,18,-2937449.8137,50.0,Neutral,1.439496753652112,-0.003175710426265929,5.4344506390117395,1269.3402777777778,0.10207062942801652,1179.1883333333333,3.0,-1259709.0627054935,-2967.457989477445,341945.434741,1993872.85,44.0,0.3961661341853035,-35.88222691444966,0.0
2024-03-09 00:00:00+00:00,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,187842.08419,149.94120336030178,-700.629094,194278.683022,6436.598832000001,11184217.49,3041,0.8240710292666886,149.46326804875233,0.1992765537652088,1409,1632,364601145.04136,84.0,Extreme Greed,30.183438193495913,0.0005151988323259143,1252.7716196769752,3677.8091055573827,0.016795281776123615,12.03102585420561,0.8633578431372549,962035.0965495022,12554.914516095196,,,,,,1.0
2024-07-03 00:00:00+00:00,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.16271999999999998,2.6267094047419866,-3.17364,4.7394,4.57668,209.5,6,0.16666666666666666,-4.727513102725367,0.6666666666666666,3,3,98.4,50.0,Neutral,1.0355541571619602,0.0016536585365853655,0.061948230628878206,34.916666666666664,0.000776706443914081,0.9153359999999999,1.0,-21.636314666981132,-236.37565513626834,187842.08419,11184217.49,84.0,0.8240710292666886,149.46326804875233,1.0
2024-10-27 00:00:00+00:00,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,37526.331877,226.55176950119633,-1149.124536,40027.104073,2500.772196,2089293.61,1016,0.8208661417322834,-16.597336403028926,0.23031496062992127,545,471,46158353.4879046,74.0,Greed,16.00589775311146,0.0008129911281786395,165.6413099735327,2056.391348425197,0.01796125336208729,13.740506571428568,1.157112526539278,-41506.157404353384,-1228.2028938241406,0.16271999999999998,209.5,50.0,0.16666666666666666,-4.727513102725367,1.0
2025-02-19 00:00:00+00:00,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,136208.043913,185.74069016231357,-5843.04,176497.065716,40289.021803,11383531.66,4885,0.7985670419651996,0.11068688319910902,0.368474923234391,2321,2564,-456278584.4442607,44.0,Fear,4.380773168904728,-0.0002985194759445022,733.3236664188747,2330.3033080859777,0.011965359080224142,40.94412784857723,0.9052262090483619,4459.466250515018,4.870222860760797,37526.331877,2089293.61,74.0,0.8208661417322834,-16.597336403028926,1.0
2025-06-15 00:00:00+00:00,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,17518.784011,55.39479498128465,-68.089706,18139.620153,620.836142,1072244.98,945,0.8253968253968254,-0.2199675907537951,0.5259259259259259,651,294,-124881186.3,50.0,Neutral,29.21804792898156,-0.00014028361300888763,316.2532511749306,1134.6507724867724,0.016338415509299004,3.7626432848484836,2.2142857142857144,-136.56383040862102,-10.998379537689756,136208.043913,11383531.66,44.0,0.7985670419651996,0.11068688319910902,0.0
2025-02-19 00:00:00+00:00,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,14781.443047,72.66229924620731,-776.860259,17095.131965,2313.6889180000003,5661783.44,1554,0.4510939510939511,545.9215264412495,0.09588159588159588,687,867,-709804.97093462,44.0,Fear,7.388690775152859,-0.020824654168787888,203.42658022580443,3643.361287001287,0.0026107397436946123,2.712413737397421,0.7923875432525952,1263092.5858247632,24020.54716341498,,,,,,1.0
2025-06-15 00:00:00+00:00,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,119.0,25.02976877040717,0.0,119.0,0.0,182701.01,5,0.8,-5975.372978099493,0.0,4,1,-2.77421,50.0,Neutral,100.0,-42.89509445932355,4.7543387672320145,36540.202000000005,0.0006513373954528221,0.0,4.0,-0.0,-298768.64890497463,14781.443047,5661783.44,44.0,0.4510939510939511,545.9215264412495,0.0
2024-10-27 00:00:00+00:00,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,0.0,0.0,0.0,34998.8,15,0.0,4.348487501936443,0.0,15,0,6113.7385651,74.0,Greed,0.0,0.0,,2333.2533333333336,0.0,0.0,15.0,0.0,321.7880751432968,,,,,,1.0
2025-02-19 00:00:00+00:00,0x8170715b3b381dffb7062c0298972d4727a0a63b,196303.792847,435.4501122865158,-8733.392528,240368.965852,44065.173005,6875178.28,3056,0.28763089005235604,287.6267512312215,0.09260471204188482,979,2077,-903050729.2631632,44.0,Fear,5.454851290944115,-0.00021737847773753804,450.8066189631312,2249.731112565445,0.028552538545516815,20.24123702572347,0.47135291285507946,12674322.55386987,12655.577054173746,0.0,34998.8,74.0,0.0,4.348487501936443,0.0
2025-06-15 00:00:00+00:00,0x8170715b3b381dffb7062c0298972d4727a0a63b,-363924.917628,2780.0869010436354,-83056.32,81760.092359,445685.009987,3233581.05,1530,0.5764705882352941,-0.09490744012868439,0.2647058823529412,1268,262,-1038902676.4,50.0,Neutral,0.1834481540256084,0.00035029741081144455,-130.9041517699982,2113.4516666666664,-0.11254547574368054,687.7855092391975,4.8396946564885495,-42298.82340159331,-4.74537200643422,196303.792847,6875178.28,44.0,0.28763089005235604,287.6267512312215,0.0
2024-10-27 00:00:00+00:00,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,11.717676000000012,21.125093817624666,-75.381453,132.48739,120.769714,50397.380000000005,54,0.037037037037037035,0.7226070428000358,0.6851851851851852,47,7,330485.2046825,74.0,Greed,1.0970249544517428,3.5455977556566516e-05,0.5546804241988244,933.2848148148149,0.0002325056580322233,2.3224945,6.714285714285714,87.26904589334609,53.47292116720265,,,,,,1.0
2025-02-19 00:00:00+00:00,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,64510.169958,335.0763667642097,-1457.7349,69983.208186,5473.038228,11629308.63,1802,0.3401775804661487,1185.230451897858,0.9483906770255272,1071,731,-13837026.80958421,44.0,Fear,12.786902862831603,-0.004662140996454315,192.52378370031462,6453.556398446171,0.00554720594409059,4.603059905803195,1.4651162790697674,6486811.572226693,52150.139883505755,11.717676000000012,50397.380000000005,74.0,0.037037037037037035,0.7226070428000358,1.0
2025-06-15 00:00:00+00:00,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,991.770272,82.61452279214123,-29.48496,1025.592752,33.82248,319467.36,55,0.2909090909090909,2656.528466906056,0.9272727272727272,37,18,7218.36935266,50.0,Neutral,30.322813466073452,0.13739533453418096,12.004793327866839,5808.497454545454,0.0031044494561197115,0.8672430769230769,2.0555555555555554,89850.38094136074,132826.4233453028,64510.169958,11629308.63,44.0,0.3401775804661487,1185.230451897858,0.0
2024-07-03 00:00:00+00:00,0x8477e447846c758f5a675856001ea72298fd9cb5,-9125.157325,78.35294853365697,-2806.5,17150.035133,26275.192458,2942740.7,3810,0.32545931758530183,324.5857730571108,0.7503937007874015,1706,2104,-139015103.70172,50.0,Neutral,0.6527082593367773,6.564148126364413e-05,-116.46220717629069,772.3728871391077,-0.003100904311752646,10.223810294941632,0.8108365019011406,8528553.656204298,16229.288652855541,,,,,,1.0
